image,kontext_images,prompt,loss_weight
/data1/dataset/DROID/train_v8/final/25804_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/25804_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the ring from the table. Place the ring in the cylinder.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/25804_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/12062_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12062_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue cloth from the back of the chair. Place the blue cloth on the tabletop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12062_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/79670_exterior_image_1_left_pair2.png,/data1/dataset/DROID/train_v8/kontext/79670_exterior_image_1_left_pair2.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the jar on the table. Place the jar on the plate.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79670_exterior_image_1_left_pair2.png
/data1/dataset/DROID/train_v8/final/79670_exterior_image_1_left_pair3.png,/data1/dataset/DROID/train_v8/kontext/79670_exterior_image_1_left_pair3.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the jar on the table. Place the jar on the plate.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/79670_exterior_image_1_left_pair3.png
/data1/dataset/DROID/train_v8/final/34077_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/34077_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the measuring cup from the table. Place the measuring cup at the center of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/34077_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/13597_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/13597_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown packet from the sink. Place the brown packet inside the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/13597_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/12629_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12629_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange item on the table. Place the orange item in the cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12629_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/29492_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/29492_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the plastic cup from the table. Place the plastic cup at the spout of the water dispenser.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/29492_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/28990_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/28990_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the tape on the table. Place the tape in the open drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/28990_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/28990_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/28990_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white object on the table. Place the white object in the open drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/28990_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/38172_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/38172_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the can of fanta from the kitchen countertop. Place the can of fanta in the bottom drawer of the cabinet.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/38172_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/24416_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/24416_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Take up the lid of the pot. Place the lid of the pot on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/24416_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/16494_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16494_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the white rope on the table. Place the white rope on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16494_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/18056_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/18056_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the can from the sink. Place the can in the cabinet.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/18056_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/23867_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/23867_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first orange object on the table. Place the orange object on the board.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/23867_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/13771_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/13771_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the broccoli toy from the bowl. Place the broccoli toy on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/13771_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/1858_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/1858_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pink object on the cabinet. Place the pink object on the cabinet.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/1858_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/16106_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16106_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cloth on the table. Place the cloth on the black stand.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16106_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/19540_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/19540_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the purple plush toy from the sink. Place the purple plush toy in the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/19540_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14724_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14724_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen from the cup. Place the pen on the tabletop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14724_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/2960_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/2960_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen from the table. Place the pen in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/2960_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/29455_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/29455_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup on the tray. Place the cup at the bottom of the tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/29455_exterior_image_1_left_pair0.png
